Year,Position,Name,NOC,Time/Distance/Points,Record
2020,1, Antonella Palmisano,ITA,1:29:12
2020,2, Sandra Arenas,COL,1:29:37
2020,3, Liu Hong,CHN,1:29:57
2020,4, Maria Perez,ESP,1:30:05
2020,5, Alegna Gonzalez,MEX,1:30:33
2020,6, Jemima Montag,AUS,1:30:39
2020,7, Qieyang Shenjie,CHN,1:31:04
2020,8, Antigoni Ntrismpioti,GRE,1:31:24
2020,9, Paola Pérez,ECU,1:31:26
2020,10, Katarzyna Zdzieblo,POL,1:31:29
2020,11, Erica De Sena,BRA,1:31:39
2020,12, Yang Jiayu,CHN,1:31:54
2020,13, Nanako Fujii,JPN,1:31:55
2020,14, Raquel Gonzalez,ESP,1:31:57
2020,15, Kumiko Okada,JPN,1:31:57
2020,16, Elvira Khasanova,ROC,1:31:58
2020,17, Priyanka Goswami,IND,1:32:36
2020,18, Valentina Trapletti,ITA,1:33:12
2020,19, Mariia Sakharuk,UKR,1:34:04
2020,20, Ana Cabecinha,POR,1:34:08
2020,21, Noelia Vargas,CRC,1:35:07
2020,22, Meryem Bekmez,TUR,1:35:08
2020,23, Anastasiya Rarovskaya,BLR,1:35:09
2020,24, Mary Luz Andia,PER,1:35:25
2020,25, Sandra Galvis,COL,1:35:36
2020,26, Brigita Virbalyté,LTU,1:35:56
2020,27, Hanna Shevchuk,UKR,1:36:27
2020,28, Karla Jaramillo,ECU,1:36:32
2020,29, Kiriaki Filitisakou,GRE,1:36:51
2020,30, Tereza Durdiakova,CZE,1:36:58
2020,31, Anna Terlyukevich,BLR,1:37:22
2020,32, Bhawna Jat,IND,1:37:38
2020,33, Robyn Stevens,USA,1:37:42
2020,34, Laura Garcia-Caro,ESP,1:37:48
2020,35, Siu Nga Ching,HKG,1:37:53
2020,36, Leydi Guerra,PER,1:38:10
2020,37, Katie Hayward,AUS,1:38:11
2020,38, Rebecca Henderson,AUS,1:38:21
2020,39, Ayse Tekdal,TUR,1:38:40
2020,40, Kaori Kawazoe,JPN,1:39:31
2020,41, Evin Demir,TUR,1:39:55
