Year,Position,Name,NOC,Time/Distance/Points,Record
2020,1, Massimo Stano,ITA,1:21:05
2020,2, Koki Ikeda,JPN,1:21:14
2020,3, Toshikazu Yamanishi,JPN,1:21:28
2020,4, Álvaro Martin,ESP,1:21:46
2020,5, Christopher Linke,GER,1:21:50
2020,6, Diego Garcia,ESP,1:21:57
2020,7, Wang Kaihua,CHN,1:22:03
2020,8, Zhang Jun,CHN,1:22:16
2020,9, Perseus Karlström,SWE,1:22:29
2020,10, Callum Wilkinson,GBR,1:22:38
2020,11, Andres Olivas Nunez,MEX,1:22:46
2020,12, Brian Pintado,ECU,1:22:54
2020,13, Caio Bonfim,BRA,1:23:21
2020,14, Manuel Esteban Soto,COL,1:23:32
2020,15, Francesco Fortunato,ITA,1:23:43
2020,16, Kevin Campion,FRA,1:23:53
2020,17, Declan Tingay,AUS,1:24:00
2020,18, Eider Arévalo,COL,1:24:10
2020,19, David Hurtado,ECU,1:24:31
2020,20, Wayne Snyman,RSA,1:24:33
2020,21, Cesar Rodriguez,PER,1:24:40
2020,22, Leo Kopp,GER,1:24:46
2020,23, Sandeep Kumar,IND,1:25:07
2020,24, Gabriel Bordier,FRA,1:25:23
2020,25, Tom Bosworth,GBR,1:25:57
2020,26, Cai Zelin,CHN,1:26:39
2020,27, Jhon Alexander Castaneda,COL,1:26:41
2020,28, Nils Brembach,GER,1:26:45
2020,29, David Kenny,IRL,1:26:54
2020,30, Jose Oswaldo Calel,GUA,1:26:55
2020,31, Miguel Ángel López,ESP,1:27:12
2020,32, Eiki Takahashi,JPN,1:27:29
2020,33, Marius Ziukas,LTU,1:27:35
2020,34, Sahin Senoduncu,TUR,1:27:39
2020,35, Jordy Rafael Jimenez Arrobo,ECU,1:27:52
2020,36, Kyle Swan,AUS,1:27:55
2020,37, Choe Byeongkwang,KOR,1:28:12
2020,38, Noel Chama,MEX,1:28:23
2020,39, Georgiy Sheiko,KAZ,1:28:38
2020,40, Jose Ortiz,GUA,1:28:57
2020,41, Miroslav Uradnik,SVK,1:29:25
2020,42, Jesus Tadeo Vega,MEX,1:30:37
2020,43, Luis Henry Campos,PER,1:30:58
2020,44, Federico Tontodonati,ITA,1:31:19
2020,45, Aliaksandr Liakhovich,BLR,1:31:28
2020,46, Matheus Correa,BRA,1:31:47
2020,47, Rahul Rohilla,IND,1:32:06
2020,48, Abdulselam Imuk,TUR,1:32:27
2020,49, Ivan Losev,UKR,1:33:26
2020,50, Nick Christie,USA,1:34:37
2020,51, Irfan Kolothum Thodi,IND,1:34:41
2020,52, Eduard Zabuzhenko,UKR,1:39:38
2020, , Salih Korkmaz,TUR,dnf
2020,-, Lucas Mazzo,BRA,dnf
2020, , Lukasz Niedzialek,POL,dnf
2020, , Jose Alejandro Barrondo,GUA,dq
2020, , Vasiliy Mizinov,ROC,dq
