Year,Position,Name,NOC,Time/Distance/Points,Record
2008,KOR,3,USA,8
2008,CUB,2,4.,JPN,4
2008,-,6,CUB,10
2004,CUB,6,JPN,11
2004,AUS,2,4.,CAN,2
2004,-,1,CUB,8
2004,-,0,CAN,5
2000,USA,4,KOR,3
2000,CUB,0,4.,JPN,1
2000,-,3,USA,3
1996,CUB,8,JPN,11
1996,NCA,1,USA,2
1992,TPE,5,CUB,6
1992,JPN,2,USA,1
